"i_county","i_year","i_dayswaqi","i_gdays","i_maqi","patternig","coverage","informativeness","county_r2","year_r2","dayswaqi_r2","gdays_r2","maqi_r2","meanr2","fscore"
NULL,NULL,275,275,NULL,399,33,2,1.9069828035435124,1.9202717880937712,1.1332357205972314,1,1,1.392098062446903,336.7953671149888
NULL,1989,NULL,NULL,200,261,32,2,1.9237701331903032,1.915293252146876,1.5784941178330858,1,1,1.483511500634053,334.3265327797256
NULL,NULL,NULL,NULL,83,476,62,1,1.8076456519045268,1.9004020450237642,1.9220048522241822,1,1,1.5260105098304946,333.2725625813228
NULL,NULL,NULL,NULL,72,617,63,1,1.6713667170220927,1.8051543283821294,1.7924815576186646,1,1,1.4538005206045774,331.2205455860121
NULL,NULL,224,224,NULL,368,32,2,1.8739885699054764,1.8614353452322194,1.3323597403136724,1,1,1.4135567310902737,330.10381109061393
NULL,NULL,241,241,NULL,431,33,2,1.8563530375295083,1.8773283770327105,1.0232692585633762,1,1,1.351390134625119,329.01704867913327
NULL,1990,0,NULL,NULL,774,36,2,2,1,1,1,1,1.2,328.94048204623704
"Orange",NULL,NULL,NULL,NULL,344,69,1,1.8549408362642927,1.9125556884301156,1.401689539234889,1,1,1.4338372127858594,327.6917480869823
NULL,NULL,164,164,NULL,330,33,2,1.8622919689482937,1.8977315990341923,1.1239193083573487,1,1,1.376788575267967,327.3837874494709
"Union",NULL,NULL,NULL,NULL,315,73,1,1.7823244463869465,1.7514477197286766,1.410464268850978,1,1,1.3888472869933204,327.2280300664772
NULL,NULL,59,NULL,NULL,168,85,1,1.9080689411903036,1.922641971515437,1.4364985269813897,1,1,1.453441887937426,324.99307907311476
NULL,NULL,NULL,57,NULL,650,60,1,1.7354200747343502,1.8220479424170375,1.8627961819202692,1,1,1.4840528398143316,324.9367366024204
NULL,NULL,138,138,NULL,299,31,2,1.8694138674554697,1.9140652784531753,1.5142268160499759,1,1,1.459541192391724,324.56080912013346
NULL,NULL,260,260,NULL,293,33,2,1.8672295306085263,1.8248770340837686,1.2040156941753546,1,1,1.37922445177353,323.89951118245654
NULL,NULL,265,265,NULL,317,32,2,1.8965065488422246,1.8673878776574542,1.2267239703145556,1,1,1.3981236793628469,321.9669039182748
"Wayne",NULL,NULL,NULL,NULL,316,72,1,1.7740605828220863,1.7680542508219825,1.3564052964254578,1,1,1.3797040260139055,321.64608637314365
NULL,NULL,NULL,NULL,57,446,60,1,1.816724681942314,1.9309093812042635,1.8922475417065603,1,1,1.5279763209706274,321.62357434090165
NULL,NULL,262,262,NULL,364,32,2,1.7675314797265052,1.829187326576018,1.2937882627871766,1,1,1.37810141381794,321.54242230760394
NULL,NULL,216,216,NULL,354,33,2,1.852140232113726,1.8272735504750057,1.035411179397132,1,1,1.3429649923971727,321.5329789071893
NULL,NULL,NULL,NULL,53,450,59,1,1.8872628071133382,1.92511038894308,1.92964499769479,1,1,1.5484036387502418,321.4563182400266
NULL,1980,NULL,NULL,200,238,34,2,1.8052601841014986,1.893377945071797,1.1345242211441724,1,1,1.3666324700634935,321.2819170879332
NULL,NULL,273,273,NULL,319,33,2,1.8754225071006372,1.8980443643285891,1.002600921083356,1,1,1.3552135585025167,321.17346443281747
NULL,NULL,220,220,NULL,331,31,2,1.8824426658042959,1.9235707441711916,1.3415491869586165,1,1,1.4295125193868208,321.11753339900235
NULL,NULL,304,304,NULL,286,33,2,1.9308899868659701,1.9221879815100151,1,1,1,1.3706155936751971,321.01858785817467
NULL,NULL,0,NULL,54,777,36,2,1.7894762604013705,1.0629629629629629,1,1,1,1.1704878446728668,320.92202772634846
NULL,2006,0,NULL,NULL,782,35,2,2,1,1,1,1,1.2,320.3511338697878
NULL,NULL,194,194,NULL,262,32,2,1.8732412361716948,1.879440853222779,1.3494884575026231,1,1,1.4204341093794195,320.3255246048744
NULL,NULL,253,253,NULL,411,29,2,1.7712748427402598,1.873501305792973,1.8023852116875374,1,1,1.489432272044154,320.2338898502466
NULL,NULL,NULL,NULL,96,474,59,1,1.8175506105911066,1.9233817064839027,1.9202596715690574,1,1,1.5322383977288134,320.0597533331672
NULL,2008,0,NULL,NULL,751,35,2,2,1,1,1,1,1.2,319.7364419665484
NULL,1984,NULL,NULL,200,241,35,2,1.768738852632658,1.7491891891891893,1.0978428502417215,1,1,1.3231541784127139,319.65285592564874
NULL,2002,0,NULL,NULL,734,35,2,2,1,1,1,1,1.2,319.37839937839937
NULL,NULL,161,161,NULL,308,31,2,1.9431272619838982,1.9226420703226976,1.2907600265898516,1,1,1.4313058717792895,319.27240832041974
NULL,NULL,290,290,NULL,307,31,2,1.8888889619095188,1.8695923707696056,1.3995939238983306,1,1,1.4316150513154908,319.2365286107862
NULL,NULL,NULL,NULL,95,476,58,1,1.9031437460882596,1.948578739739356,1.9010181015002605,1,1,1.5505481174655753,319.13140394457565
NULL,NULL,NULL,NULL,107,482,67,1,1.8124172830069716,1.8454664552168842,1.1491243105974445,1,1,1.36140160976426,318.9567021366801
NULL,NULL,230,230,NULL,417,31,2,1.8194075806631256,1.8882696736274247,1.2427656112576957,1,1,1.3900885731096493,318.47708559826685
"Knox",NULL,NULL,NULL,NULL,321,70,1,1.7593979184049888,1.8326148459114662,1.3671948235844646,1,1,1.391841517580184,318.0002796131105
NULL,NULL,NULL,NULL,210,510,66,1,1.7757967075321297,1.741311355171071,1.3022713883206807,1,1,1.3638758902047763,317.50297263038505
NULL,NULL,NULL,NULL,81,565,58,1,1.769547407808001,1.9150299653766099,1.8759568266374296,1,1,1.512106839964408,316.8715080254159
NULL,NULL,316,316,NULL,318,32,2,1.9102561632168582,1.9264276639362552,1.018796992481203,1,1,1.3710961639268633,315.8667976092166
NULL,NULL,119,NULL,NULL,255,67,1,1.911298486705626,1.947340439041322,1.634291954859847,1,1,1.498586176121359,315.6050092019473
NULL,NULL,0,59,NULL,736,34,2,1.6736893435130231,1.3965218581837229,1,1,1,1.2140422403393492,314.3263454887825
NULL,NULL,NULL,56,NULL,598,60,1,1.7435959237052998,1.7605149808866531,1.7216992723406692,1,1,1.4451620353865244,314.0452337927203
NULL,NULL,NULL,NULL,82,415,58,1,1.888079321048635,1.9317125937787534,1.9205135386892862,1,1,1.5480610907033348,313.4222048368075
NULL,NULL,148,148,NULL,285,32,2,1.8652146125912648,1.873563118341671,1.1337564306159127,1,1,1.3745068323097698,313.02121843861755
NULL,NULL,235,NULL,NULL,577,60,1,1.8071754308121233,1.8716810730203841,1.5353623946930066,1,1,1.4428437797051028,312.46734333991174
NULL,NULL,242,242,NULL,398,31,2,1.8866662782697157,1.922448838961158,1.016368022053756,1,1,1.365096627856926,311.6359266898993
NULL,NULL,252,252,NULL,420,31,2,1.867790272908954,1.8813148041702066,1.030057251908397,1,1,1.3558324657975116,310.82138611723377
"Polk",NULL,NULL,NULL,NULL,349,65,1,1.8355879136518212,1.834924471269297,1.4596372697356923,1,1,1.426029930931362,310.7345521944769
NULL,NULL,NULL,NULL,75,626,56,1,1.7776686037046971,1.8801505118498778,1.9240386933094413,1,1,1.5163715617728033,310.63053377802385
NULL,NULL,270,270,NULL,356,31,2,1.9120537196370275,1.9381876954024382,1.0087976539589443,1,1,1.3718078137996819,310.25336830295794
NULL,1990,NULL,NULL,200,192,33,2,1.8609666028733929,1.8572463768115943,1.2643375505747865,1,1,1.3965101060519547,309.9272586200774
NULL,2000,0,NULL,NULL,686,34,2,2,1,1,1,1,1.2,309.6106194690265
NULL,NULL,288,288,NULL,382,30,2,1.871336904948384,1.8655324823986013,1.275604748684696,1,1,1.4024948272063362,309.53286838530477
NULL,NULL,229,229,NULL,423,31,2,1.854879160566714,1.8677859124605054,1.0055073885390629,1,1,1.3456344923132566,308.6559270174961
NULL,NULL,306,306,NULL,311,32,2,1.8483498598046135,1.7993207385369925,1.0658051971725437,1,1,1.34269515910283,308.65388322402237
NULL,NULL,NULL,NULL,58,524,56,1,1.8575463644110086,1.9175414908932091,1.8745729325947296,1,1,1.5299321575797893,308.2713986266169
NULL,NULL,128,128,NULL,207,31,2,1.8776048041615665,1.8599065785786968,1.4938489305644878,1,1,1.4462720626609502,307.5045308195689
NULL,NULL,NULL,NULL,213,428,64,1,1.8367753438688965,1.8820675845475687,1.2093614013907774,1,1,1.3856408659614483,307.0920468801118
NULL,NULL,276,276,NULL,316,29,2,1.9200185469897746,1.9406964164976337,1.4244031830238728,1,1,1.4570236293022563,306.5437315593962
NULL,NULL,172,172,NULL,328,31,2,1.864782498935082,1.885290787745782,1.0704965405148723,1,1,1.3641139654391474,306.2181991212992
NULL,NULL,231,231,NULL,315,29,2,1.8882179302301758,1.921999914302634,1.4684145165922249,1,1,1.455726472225007,306.18142826524314
NULL,NULL,NULL,NULL,85,564,58,1,1.6273694802028982,1.7994565777168026,1.836940715883669,1,1,1.4527533547606741,304.4103335960981
NULL,NULL,294,294,NULL,274,30,2,1.8465802792522024,1.8960807968910434,1.349275737390104,1,1,1.4183873627066699,303.40785328999385
NULL,1981,NULL,NULL,200,207,32,2,1.872733555608519,1.8921667417248367,1.162695854047034,1,1,1.385519230276078,302.91180464884366
NULL,NULL,246,246,NULL,423,28,2,1.837113084368152,1.8824719643953833,1.5255666851061587,1,1,1.4490303467739387,302.12084139063205
NULL,NULL,NULL,NULL,89,392,57,1,1.8292222532921598,1.9209791597565977,1.8792948382184742,1,1,1.5258992502534463,302.03975368213713
NULL,NULL,289,289,NULL,333,30,2,1.9192382473997252,1.930446136779861,1.057766323024055,1,1,1.3814901414407283,301.34899025963347
NULL,NULL,293,293,NULL,302,30,2,1.8724231883666427,1.9061553009259682,1.1909141925656717,1,1,1.3938985363716565,301.2272028713174
"Monroe",NULL,NULL,NULL,NULL,365,60,1,1.8161477378323254,1.8591682385616983,1.6713866787553202,1,1,1.4693405310298688,301.10751418644304
NULL,NULL,120,NULL,NULL,276,67,1,1.9132352219807633,1.9320130668752227,1.1830559757942511,1,1,1.4056608529300474,301.0197392618898
NULL,NULL,NULL,NULL,91,702,53,1,1.8308790996073228,1.8937141617244058,1.9268473873065712,1,1,1.5302881297276598,300.6395971055721
NULL,NULL,NULL,NULL,44,424,56,1,1.8051144868722857,1.9198620642842896,1.9081574856237387,1,1,1.5266268073560627,300.4868531604088
NULL,NULL,115,115,NULL,289,28,2,1.8895881994223975,1.9142040217762484,1.6209625363877989,1,1,1.484950951517289,299.95101021753015
NULL,NULL,134,134,NULL,332,30,2,1.8499361944846977,1.8624075456943538,1.1472188123043885,1,1,1.371912510496688,299.1855287541722
NULL,NULL,131,131,NULL,266,30,2,1.876766529683991,1.8419913536667591,1.2934070422292148,1,1,1.402432985115993,299.03338084849764
NULL,NULL,212,212,NULL,347,30,2,1.8806171280153707,1.891136995273874,1.0549994290716707,1,1,1.3653507104721831,298.93997167653384
NULL,NULL,245,NULL,NULL,300,61,1,1.9037300745102064,1.9248161422453913,1.5624915557657233,1,1,1.478207554504264,297.6926559578861
NULL,NULL,NULL,NULL,212,384,65,1,1.8534317898586543,1.76111879039907,1.0930225943807041,1,1,1.3415146349276856,296.7527178604794
NULL,NULL,NULL,58,NULL,560,57,1,1.6448813626558891,1.7461077771789482,1.7920001806656678,1,1,1.4365978641001012,296.115560366911
NULL,NULL,179,179,NULL,354,30,2,1.8491821284274115,1.8509403081863944,1.0406386066763424,1,1,1.3481522086580298,295.7004209120015
NULL,NULL,NULL,NULL,59,517,54,1,1.7919958620204945,1.8861391177621067,1.91030232651831,1,1,1.517687461260182,295.515200104958
NULL,NULL,133,133,NULL,349,30,2,1.8640981611299288,1.8773650330378762,1.0013753126852252,1,1,1.3485677013706059,295.426844007495
NULL,NULL,120,120,NULL,276,30,2,1.9244845206030061,1.9431198214042433,1.0190114068441065,1,1,1.3773231497702711,294.89519306693404
NULL,NULL,218,218,NULL,364,29,2,1.9216034245403315,1.9314128900896663,1.0668126301244434,1,1,1.383965788950888,294.84831131527676
NULL,NULL,297,297,NULL,301,29,2,1.883041604514478,1.9147461644258073,1.227510272567499,1,1,1.4050596083015567,294.29104250003786
NULL,NULL,NULL,NULL,68,484,55,1,1.714585624516928,1.868493916097522,1.8928957114183134,1,1,1.4951950504065525,294.01621735991466
NULL,NULL,197,197,NULL,356,29,2,1.8886404139112505,1.906570537856548,1.1153507852183233,1,1,1.3821123473972245,293.9152431771272
NULL,1985,NULL,NULL,200,200,32,2,1.8606713830707526,1.839321316952258,1.050551357693171,1,1,1.3501088115432363,293.7137845403166
NULL,NULL,238,NULL,NULL,525,56,1,1.830504075763165,1.8997603370112128,1.5436725111037504,1,1,1.4547873847756256,293.2240854796313
NULL,2005,0,NULL,NULL,724,32,2,2,1,1,1,1,1.2,292.95679662802945
NULL,NULL,200,200,NULL,274,28,2,1.9502367883047584,1.9512809664043056,1.3645471894517696,1,1,1.4532129888321668,292.000203664003
NULL,1989,0,NULL,NULL,666,32,2,2,1,1,1,1,1.2,291.77866514546486
NULL,1988,0,NULL,NULL,647,32,2,2,1,1,1,1,1.2,291.34916446789794
NULL,NULL,212,NULL,NULL,347,63,1,1.862148748449675,1.8864223224475263,1.1174721917391819,1,1,1.3732086525272766,291.1897642525455
"Jefferson",NULL,NULL,NULL,200,146,39,2,1,1,2,1,1,1.2,290.4484590860787
NULL,NULL,243,243,NULL,351,27,2,1.889399274898362,1.9061284855677383,1.4854358724177377,1,1,1.4561927265767676,289.4243424625159
"Lincoln",NULL,NULL,NULL,NULL,335,59,1,1.870805068483016,1.8911510960904003,1.486377951957053,1,1,1.4496668233060939,289.092585116639
NULL,NULL,215,215,NULL,354,28,2,1.8455271595151916,1.918693200090289,1.2545107181688702,1,1,1.4037462155548701,288.8177943303719
NULL,NULL,237,NULL,NULL,471,56,1,1.8101544673211856,1.8809771874830128,1.5504716893362853,1,1,1.4483206688280967,288.6091387559972
NULL,NULL,303,303,NULL,303,26,2,1.8354850872938249,1.9178282507051523,1.8354574067004852,1,1,1.5177541489398925,287.66866216696036
NULL,NULL,152,152,NULL,286,27,2,1.8806654342397688,1.8577081845973602,1.6038287213740459,1,1,1.468440468042235,286.6458918292602
NULL,NULL,310,310,NULL,345,28,2,1.8711669826700215,1.9038247002095448,1.1914541456535768,1,1,1.3932891657066286,286.0661702137978
NULL,NULL,140,140,NULL,270,28,2,1.88124250930988,1.9028164608503833,1.3344778720143167,1,1,1.423707368434916,285.66373360173435
NULL,NULL,183,NULL,NULL,297,59,1,1.9036774716374278,1.922908530528682,1.4763272118356843,1,1,1.4605826428003588,285.5966975347406
NULL,NULL,277,277,NULL,332,27,2,1.906030888905824,1.9128609797211698,1.392802319631588,1,1,1.4423388376517163,285.37781501297087
NULL,NULL,205,205,NULL,307,27,2,1.9465970020742827,1.957602423083054,1.3480261437908496,1,1,1.4504451137896373,285.0253060214086
NULL,NULL,232,232,NULL,346,28,2,1.9299606815203143,1.9368989640729755,1.0663634199490926,1,1,1.3866446131084764,284.77558924888984
NULL,NULL,209,209,NULL,324,28,2,1.866721860635865,1.9024868492108868,1.1938272699635184,1,1,1.392607195962054,284.38931426171314
NULL,2007,0,NULL,NULL,716,31,2,2,1,1,1,1,1.2,284.0330578512397
NULL,NULL,NULL,319,NULL,704,52,1,1.6664528759276807,1.8264929663877087,1.8629339810331915,1,1,1.4711759646697162,284.02824746045553
NULL,1999,0,NULL,NULL,713,31,2,2,1,1,1,1,1.2,283.97858672376873
NULL,NULL,0,60,NULL,677,31,2,1.7370336669699729,1.2676591700981945,1,1,1,1.2009385674136335,283.5102863061913
NULL,NULL,171,171,NULL,262,29,2,1.9028315494230004,1.9324780708395966,1.0221762270845653,1,1,1.3714971694694325,283.1968609414545
NULL,NULL,266,266,NULL,250,29,2,1.888386315316918,1.8850156311902064,1.1040110829707557,1,1,1.375482605895576,282.52449683561076
NULL,NULL,249,249,NULL,374,27,2,1.8497833558572974,1.898931246118003,1.3067706141613697,1,1,1.411097043227334,281.87669520822317
NULL,NULL,281,281,NULL,328,28,2,1.8960412636809156,1.8853586914535354,1.1089274347549332,1,1,1.3780654779778767,281.7345757129825
NULL,NULL,169,169,NULL,240,29,2,1.9295928492955108,1.9363015600025992,1.0118547091825612,1,1,1.3755498236961343,281.19489518415475
NULL,NULL,311,311,NULL,302,27,2,1.886776304469692,1.9271624765186242,1.3426488123792162,1,1,1.4313175186735063,280.86314212217826
"Kent",NULL,NULL,NULL,NULL,333,59,1,1.880415458033124,1.8461012972139805,1.3191816220434236,1,1,1.4091396754581056,280.7781505926203
NULL,NULL,NULL,NULL,92,428,51,1,1.901741060058422,1.9182976263739706,1.9134554446109289,1,1,1.5466988262086643,280.44085494326913
NULL,NULL,NULL,235,NULL,627,53,1,1.8008364726813464,1.8613558196097757,1.5111386615443045,1,1,1.4346661907670852,279.4429682272552
NULL,NULL,61,NULL,NULL,124,77,1,1.9142071750616383,1.9432097229569387,1.5681040043665955,1,1,1.4851041804770344,278.7383336446732
NULL,NULL,NULL,NULL,78,447,51,1,1.8188259719854944,1.9240781264813296,1.9021397148902992,1,1,1.5290087626714246,278.5597809708409
NULL,NULL,291,291,NULL,340,28,2,1.855063737201988,1.8587770177946314,1.073085098912884,1,1,1.3573851707819007,278.3799615543051
NULL,NULL,286,286,NULL,387,28,2,1.846920141472859,1.864174013607692,1.004949053857351,1,1,1.3432086417875806,278.336228087272
NULL,NULL,267,267,NULL,275,28,2,1.8847930612315944,1.9188551566645393,1.1059215846803583,1,1,1.3819139605152984,277.8424446382723
NULL,NULL,NULL,309,NULL,565,52,1,1.8176757502983327,1.8401104173925962,1.6577763873137539,1,1,1.4631125110009366,277.570978513715
NULL,NULL,0,NULL,64,639,30,2,1.7508783986405438,1.3246036585365852,1,1,1,1.2150964114354257,277.21362797791346
NULL,NULL,259,259,NULL,266,27,2,1.8735568007338133,1.8863625657533172,1.3726627981947128,1,1,1.4265164329363687,276.4999877780337
NULL,NULL,188,188,NULL,284,27,2,1.898066605467156,1.9204715839546012,1.255679107109516,1,1,1.4148434593062547,276.04344697204516
NULL,NULL,296,296,NULL,274,28,2,1.8852786257730818,1.9112681671297649,1.0558717151023091,1,1,1.3704837016010312,275.4516633364585
NULL,NULL,185,185,NULL,343,27,2,1.9311669541074674,1.9447719556692005,1.056962415280345,1,1,1.3865802650114025,275.12761332036314
NULL,NULL,244,NULL,NULL,437,55,1,1.8528723414561905,1.8839798464752655,1.334302096808792,1,1,1.4142308569480497,275.0004876504553
NULL,NULL,292,292,NULL,303,27,2,1.8921488780207774,1.9089923133965114,1.190643672944558,1,1,1.3983569728723695,274.50545345068247
NULL,1991,0,NULL,NULL,668,30,2,2,1,1,1,1,1.2,274.36394751853965
NULL,NULL,298,298,NULL,341,26,2,1.797733926864245,1.8326932250211612,1.5333674368006633,1,1,1.432758917737214,274.3351446944591
NULL,NULL,NULL,NULL,153,438,56,1,1.8268125038760652,1.8275519748815614,1.2762244708057051,1,1,1.3861177899126662,273.96976613570223
NULL,NULL,191,191,NULL,329,24,2,1.932799295774648,1.968322814700326,1.8239171374764593,1,1,1.5450078495902866,273.7243649309207
NULL,NULL,NULL,NULL,65,433,51,1,1.7498970341699942,1.8933087375358968,1.8917937057056493,1,1,1.506999895482308,273.61644292135776
NULL,NULL,199,199,NULL,296,27,2,1.8936362268692641,1.9059860833228213,1.132839665711638,1,1,1.3864923951807449,271.60063251313954
NULL,NULL,283,283,NULL,389,27,2,1.847469560545234,1.8683782108981508,1.0601846495592013,1,1,1.3552064842005174,271.5356048232452
NULL,NULL,60,NULL,NULL,117,81,1,1.9311161998082862,1.9346867651998656,1.3023177695666779,1,1,1.433624146914966,271.14125383183125
NULL,NULL,NULL,NULL,48,407,49,1,1.8988474312990642,1.9407415281993663,1.935684069228698,1,1,1.5550546057454258,270.52327689677116
NULL,NULL,166,166,NULL,345,27,2,1.831490248370269,1.8747617527700515,1.0895743260888489,1,1,1.359165265445834,269.8348807052493
NULL,NULL,241,NULL,NULL,431,55,1,1.8373857676464254,1.8819182762985003,1.2297847071488919,1,1,1.3898177502187636,269.83060310880967
NULL,NULL,0,NULL,91,682,31,2,1.4924242424242427,1.1951951951951953,1,1,1,1.1375238875238876,268.65823088814693
NULL,NULL,111,111,NULL,218,26,2,1.8759610871128172,1.909358947219968,1.542002397747233,1,1,1.4654644864160038,268.5224049745935
NULL,NULL,234,234,NULL,292,27,2,1.8170387976049525,1.8715871272538624,1.171863615657582,1,1,1.3720979081032794,268.4505260270998
"Morgan",NULL,NULL,NULL,NULL,302,57,1,1.8094359565463605,1.8214504631619173,1.39741291148682,1,1,1.4056598662390196,267.8101825676346
NULL,NULL,295,295,NULL,313,26,2,1.9035204608715648,1.9316945746736218,1.1901760486850685,1,1,1.4050782168460512,267.1578724998149
NULL,NULL,258,258,NULL,281,26,2,1.870906540507217,1.8199929661648668,1.3916893180579701,1,1,1.4165177649460108,266.714641739061
NULL,NULL,NULL,NULL,56,443,48,1,1.8899642157435717,1.9390900162717526,1.899668163717795,1,1,1.545744479146624,266.3883619481808
NULL,NULL,184,184,NULL,335,25,2,1.840304705047878,1.829246294736862,1.5547831740826599,1,1,1.4448668347734799,266.3569822099933
NULL,NULL,NULL,NULL,63,426,49,1,1.7660452352235358,1.9100460214775694,1.8971681679990868,1,1,1.5146518849400383,264.845012159808
NULL,NULL,187,187,NULL,336,26,2,1.8757998410539058,1.8943916283336675,1.1456174117358335,1,1,1.3831617762246815,264.5617541510929
NULL,NULL,285,NULL,NULL,414,52,1,1.88778466022955,1.8986606175397718,1.4090007706550414,1,1,1.4390892096848726,264.5442126391652
NULL,NULL,NULL,NULL,155,396,53,1,1.9014541911860152,1.8911927789339915,1.2918630552685952,1,1,1.4169020050777204,263.5075394871829
NULL,NULL,299,299,NULL,320,26,2,1.9373866947474228,1.9475226821716305,1.0195612686879978,1,1,1.3808941291214103,263.0719503521359
